analysis,target,module,subcategory,feature_col,Code,included_in_target,removed_from_predictors,overlap_categories,exclusion_reason
cde_module,Transcription,Transcription,,26638,AMJO,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,26644,AMJU,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,26762,AMOI,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27355,ANLD,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27356,ANLE,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27357,ANLF,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27358,ANLG,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27359,ANLH,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27362,ANLK,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27389,ANML,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27390,ANMM,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27391,ANMN,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27392,ANMO,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27393,ANMP,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27394,ANMQ,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27409,ANNF,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27410,ANNG,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27412,ANNI,True,True,"[""Transcription"",""Transcription | Termination & anti-termination""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27415,ANNL,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27417,ANNN,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27418,ANNO,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27419,ANNP,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27420,ANNQ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27421,ANNR,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27422,ANNS,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27424,ANNU,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27427,ANNX,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27429,ANNZ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27430,ANOA,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27432,ANOC,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27433,ANOD,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27434,ANOE,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27435,ANOF,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27436,ANOG,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27437,ANOH,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27439,ANOJ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27440,ANOK,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27441,ANOL,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27443,ANON,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27444,ANOO,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27445,ANOP,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27446,ANOQ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27447,ANOR,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27448,ANOS,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27449,ANOT,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27453,ANOX,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27454,ANOY,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27455,ANOZ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27456,ANPA,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27459,ANPD,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27460,ANPE,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27461,ANPF,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27462,ANPG,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27463,ANPH,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27466,ANPK,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27467,ANPL,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27468,ANPM,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27469,ANPN,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27470,ANPO,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27473,ANPR,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27475,ANPT,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27479,ANPX,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27480,ANPY,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27482,ANQA,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27483,ANQB,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27484,ANQC,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27486,ANQE,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27487,ANQF,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27488,ANQG,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27489,ANQH,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27490,ANQI,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27491,ANQJ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27492,ANQK,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27493,ANQL,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27494,ANQM,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27495,ANQN,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27496,ANQO,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27499,ANQR,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27500,ANQS,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27501,ANQT,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27502,ANQU,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27503,ANQV,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27504,ANQW,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27505,ANQX,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27506,ANQY,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27508,ANRA,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27509,ANRB,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27510,ANRC,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27516,ANRI,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27517,ANRJ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27518,ANRK,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27519,ANRL,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27520,ANRM,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27521,ANRN,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27522,ANRO,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27523,ANRP,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27524,ANRQ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27525,ANRR,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27527,ANRT,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27528,ANRU,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27529,ANRV,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27530,ANRW,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27531,ANRX,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27532,ANRY,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27533,ANRZ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27535,ANSB,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27540,ANSG,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27541,ANSH,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27542,ANSI,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27543,ANSJ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27544,ANSK,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27545,ANSL,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27546,ANSM,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27547,ANSN,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27548,ANSO,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27549,ANSP,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27550,ANSQ,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27551,ANSR,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27552,ANSS,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27597,ANUL,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27698,ANYI,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,27707,ANYR,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,28049,AOLV,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,28050,AOLW,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,29107,AQAN,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,29111,AQAR,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Transcription,Transcription,,29166,AQCU,True,True,"[""Transcription"",""Transcription | Transcription regulation""]",target code excluded from predictors
cde_module,Translation,Translation,,38,AM,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,117,DN,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,336,LY,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,492,RY,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,493,RZ,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,494,SA,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,495,SB,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,496,SC,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,497,SD,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,498,SE,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,499,SF,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,500,SG,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,501,SH,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,502,SI,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,503,SJ,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,504,SK,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,505,SL,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,506,SM,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,507,SN,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,508,SO,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,509,SP,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,510,SQ,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,511,SR,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,512,SS,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,513,ST,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,514,SU,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,515,SV,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,516,SW,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,517,SX,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,518,SY,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,519,SZ,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,520,TA,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,521,TB,True,True,"[""Translation"",""Translation | Ribosome assembly & maturation""]",target code excluded from predictors
cde_module,Translation,Translation,,522,TC,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,523,TD,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,524,TE,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,525,TF,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,526,TG,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,527,TH,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,528,TI,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,529,TJ,True,True,"[""Translation"",""Translation | Ribosome assembly & maturation""]",target code excluded from predictors
cde_module,Translation,Translation,,530,TK,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,612,WO,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,613,WP,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,693,ZR,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,694,ZS,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,695,ZT,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,696,ZU,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,697,ZV,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,698,ZW,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,699,ZX,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,700,ZY,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,701,ZZ,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,702,AAA,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,703,AAB,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,704,AAC,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,706,AAE,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,707,AAF,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,708,AAG,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,709,AAH,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,710,AAI,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,711,AAJ,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,712,AAK,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,713,AAL,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,714,AAM,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,715,AAN,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,716,AAO,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,717,AAP,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,718,AAQ,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,719,AAR,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,720,AAS,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,721,AAT,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,722,AAU,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,723,AAV,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,724,AAW,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,726,AAY,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,727,AAZ,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,728,ABA,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,729,ABB,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,730,ABC,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,731,ABD,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,732,ABE,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,733,ABF,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,734,ABG,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,735,ABH,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,736,ABI,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,737,ABJ,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,738,ABK,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,739,ABL,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,740,ABM,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,741,ABN,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,742,ABO,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,743,ABP,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,744,ABQ,True,True,"[""Translation"",""Translation | Regulation & Control""]",target code excluded from predictors
cde_module,Translation,Translation,,745,ABR,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,746,ABS,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,747,ABT,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,748,ABU,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,749,ABV,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
cde_module,Translation,Translation,,750,ABW,True,True,"[""Translation"",""Translation | Ribosomal proteins""]",target code excluded from predictors
