Kingdom,Phylum,Class,Order,Family,Genus,Total_Plasmids,replication_Replication_Initiator_prevalence_pct,replication_Maintenance_Partition_prevalence_pct,replication_DNA_repair_and_recombination_prevalence_pct,replication_Machinery_Elongation_prevalence_pct,transcription_Transcription_regulation_prevalence_pct,transcription_Initiation_and_promoter_recognition_prevalence_pct,transcription_Termination_and_anti_termination_prevalence_pct,transcription_Core_transcription_machinery_prevalence_pct,translation_tRNA_prevalence_pct,translation_Regulation_and_Control_prevalence_pct,translation_aaRS_prevalence_pct,translation_Ribosomal_RNA_prevalence_pct,translation_Ribosomal_proteins_prevalence_pct,translation_Ribosome_assembly_and_maturation_prevalence_pct
Unknown,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Microcoleaceae,Planktothrix,19,47.368421052631575,42.10526315789473,36.84210526315789,5.263157894736842,26.31578947368421,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Cyanobacteriota,Cyanophyceae,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,12,41.66666666666667,58.333333333333336,50.0,58.333333333333336,66.66666666666666,8.333333333333332,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Cyanobacteriota,Cyanophyceae,Synechococcales,Merismopediaceae,Synechocystis,35,34.285714285714285,14.285714285714285,60.0,0.0,57.14285714285714,0.0,14.285714285714285,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0
Unknown,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,43,46.51162790697674,20.930232558139537,2.3255813953488373,0.0,23.25581395348837,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,144,70.83333333333334,59.72222222222222,39.58333333333333,31.944444444444443,87.5,13.88888888888889,0.6944444444444444,0.6944444444444444,11.11111111111111,7.638888888888889,5.555555555555555,4.166666666666666,0.6944444444444444,4.861111111111112
Unknown,Deinococcota,Deinococci,Thermales,Thermaceae,Thermus,85,45.88235294117647,61.1764705882353,37.64705882352941,12.941176470588237,72.94117647058823,28.235294117647058,17.647058823529413,0.0,3.5294117647058822,1.1764705882352942,1.1764705882352942,0.0,1.1764705882352942,0.0
Unknown,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,43,46.51162790697674,4.651162790697675,23.25581395348837,6.976744186046512,74.4186046511628,30.23255813953488,13.953488372093023,0.0,27.906976744186046,16.27906976744186,0.0,16.27906976744186,0.0,2.3255813953488373
Unknown,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,52,57.692307692307686,0.0,15.384615384615385,11.538461538461538,9.615384615384617,1.9230769230769231,1.9230769230769231,1.9230769230769231,3.8461538461538463,3.8461538461538463,1.9230769230769231,3.8461538461538463,3.8461538461538463,3.8461538461538463
Unknown,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,19,73.68421052631578,0.0,63.1578947368421,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,38,55.26315789473685,0.0,47.368421052631575,26.31578947368421,94.73684210526315,7.894736842105263,2.631578947368421,7.894736842105263,36.84210526315789,13.157894736842104,34.21052631578947,10.526315789473683,5.263157894736842,5.263157894736842
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Halorussus,28,75.0,0.0,46.42857142857143,14.285714285714285,85.71428571428571,3.571428571428571,0.0,25.0,14.285714285714285,28.57142857142857,0.0,17.857142857142858,3.571428571428571,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,58,67.24137931034483,6.896551724137931,31.03448275862069,15.517241379310345,96.55172413793103,3.4482758620689653,0.0,1.7241379310344827,12.068965517241379,6.896551724137931,0.0,18.96551724137931,17.24137931034483,3.4482758620689653
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,13,38.46153846153847,0.0,69.23076923076923,15.384615384615385,84.61538461538461,7.6923076923076925,0.0,7.6923076923076925,23.076923076923077,7.6923076923076925,0.0,53.84615384615385,0.0,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,38,63.1578947368421,0.0,42.10526315789473,26.31578947368421,84.21052631578947,0.0,0.0,10.526315789473683,7.894736842105263,0.0,23.684210526315788,0.0,0.0,2.631578947368421
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobaculum,17,58.82352941176471,0.0,47.05882352941176,11.76470588235294,88.23529411764706,5.88235294117647,0.0,5.88235294117647,23.52941176470588,11.76470588235294,23.52941176470588,0.0,0.0,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloferax,44,52.27272727272727,0.0,22.727272727272727,13.636363636363635,97.72727272727273,0.0,0.0,6.8181818181818175,11.363636363636363,9.090909090909092,18.181818181818183,0.0,11.363636363636363,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,15,66.66666666666666,0.0,60.0,86.66666666666667,86.66666666666667,0.0,0.0,13.333333333333334,20.0,6.666666666666667,0.0,0.0,0.0,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,13,69.23076923076923,0.0,69.23076923076923,23.076923076923077,92.3076923076923,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Haloterrigena,17,70.58823529411765,0.0,17.647058823529413,17.647058823529413,88.23529411764706,5.88235294117647,0.0,0.0,5.88235294117647,5.88235294117647,5.88235294117647,0.0,11.76470588235294,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,37,62.16216216216216,2.7027027027027026,45.94594594594595,27.027027027027028,89.1891891891892,13.513513513513514,0.0,0.0,16.216216216216218,8.108108108108109,8.108108108108109,5.405405405405405,10.81081081081081,5.405405405405405
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Natronomonadaceae,Halocatena,13,84.61538461538461,7.6923076923076925,46.15384615384615,7.6923076923076925,92.3076923076923,0.0,0.0,23.076923076923077,0.0,0.0,23.076923076923077,0.0,15.384615384615385,0.0
Unknown,Methanobacteriota,Halobacteria,Halobacteriales,Natronomonadaceae,Halomarina,14,28.57142857142857,0.0,21.428571428571427,7.142857142857142,78.57142857142857,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0
Unknown,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,61,13.114754098360656,0.0,3.278688524590164,1.639344262295082,4.918032786885246,0.0,0.0,0.0,0.0,3.278688524590164,1.639344262295082,0.0,0.0,0.0
Unknown,Mycoplasmatota,Unknown,Mycoplasmoidales,Metamycoplasmataceae,Mycoplasmopsis,37,0.0,0.0,8.108108108108109,8.108108108108109,8.108108108108109,5.405405405405405,5.405405405405405,2.7027027027027026,5.405405405405405,16.216216216216218,8.108108108108109,16.216216216216218,8.108108108108109,5.405405405405405
Unknown,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,32,50.0,21.875,12.5,15.625,34.375,3.125,0.0,0.0,3.125,9.375,3.125,0.0,3.125,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacter,106,62.264150943396224,22.641509433962266,15.09433962264151,1.8867924528301887,62.264150943396224,1.8867924528301887,0.0,0.0,2.8301886792452833,6.60377358490566,3.7735849056603774,0.9433962264150944,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter,25,72.0,36.0,12.0,0.0,64.0,4.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Komagataeibacter,82,70.73170731707317,45.1219512195122,12.195121951219512,1.2195121951219512,64.63414634146342,7.317073170731707,0.0,0.0,6.097560975609756,7.317073170731707,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Kozakia,16,87.5,43.75,37.5,0.0,75.0,6.25,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acidocellaceae,Acidiphilium,21,76.19047619047619,33.33333333333333,33.33333333333333,9.523809523809524,52.38095238095239,4.761904761904762,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Roseomonadaceae,Roseomonas,74,63.51351351351351,39.189189189189186,39.189189189189186,1.3513513513513513,78.37837837837837,12.162162162162163,0.0,0.0,5.405405405405405,36.486486486486484,2.7027027027027026,1.3513513513513513,0.0,2.7027027027027026
Unknown,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,Tistrella,48,70.83333333333334,39.58333333333333,41.66666666666667,37.5,100.0,75.0,0.0,0.0,12.5,47.91666666666667,20.833333333333336,4.166666666666666,2.083333333333333,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Amorphaceae,Acuticoccus,11,100.0,54.54545454545454,0.0,9.090909090909092,63.63636363636363,0.0,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Aurantimonadaceae,Aureimonas,13,53.84615384615385,53.84615384615385,7.6923076923076925,0.0,69.23076923076923,15.384615384615385,0.0,0.0,15.384615384615385,0.0,0.0,15.384615384615385,15.384615384615385,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Aurantimonadaceae,Martelella,11,100.0,100.0,27.27272727272727,9.090909090909092,100.0,27.27272727272727,0.0,0.0,18.181818181818183,27.27272727272727,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,27,66.66666666666666,33.33333333333333,14.814814814814813,14.814814814814813,44.44444444444444,22.22222222222222,14.814814814814813,7.4074074074074066,7.4074074074074066,11.11111111111111,11.11111111111111,0.0,11.11111111111111,3.7037037037037033
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,12,91.66666666666666,75.0,66.66666666666666,25.0,100.0,25.0,0.0,8.333333333333332,25.0,16.666666666666664,8.333333333333332,8.333333333333332,0.0,8.333333333333332
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,29,65.51724137931035,75.86206896551724,24.137931034482758,6.896551724137931,75.86206896551724,20.689655172413794,0.0,13.793103448275861,6.896551724137931,6.896551724137931,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Pseudochrobactrum,14,78.57142857142857,100.0,7.142857142857142,28.57142857142857,78.57142857142857,28.57142857142857,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,80,30.0,36.25,10.0,12.5,73.75,22.5,3.75,1.25,18.75,7.5,7.5,7.5,2.5,2.5
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylorubrum,19,47.368421052631575,52.63157894736842,10.526315789473683,5.263157894736842,84.21052631578947,10.526315789473683,0.0,0.0,5.263157894736842,10.526315789473683,5.263157894736842,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Microvirga,19,94.73684210526315,94.73684210526315,68.42105263157895,42.10526315789473,94.73684210526315,78.94736842105263,0.0,0.0,73.68421052631578,31.57894736842105,15.789473684210526,10.526315789473683,5.263157894736842,10.526315789473683
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylocystis,28,89.28571428571429,92.85714285714286,25.0,3.571428571428571,89.28571428571429,39.285714285714285,0.0,0.0,0.0,0.0,10.714285714285714,0.0,7.142857142857142,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylosinus,13,92.3076923076923,92.3076923076923,7.6923076923076925,15.384615384615385,100.0,84.61538461538461,0.0,0.0,23.076923076923077,7.6923076923076925,0.0,15.384615384615385,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,119,96.63865546218487,95.7983193277311,55.46218487394958,27.73109243697479,77.31092436974791,31.092436974789916,2.5210084033613445,1.680672268907563,26.89075630252101,15.966386554621847,2.5210084033613445,0.0,1.680672268907563,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter,36,91.66666666666666,97.22222222222221,19.444444444444446,13.88888888888889,97.22222222222221,27.77777777777778,0.0,0.0,2.7777777777777777,0.0,2.7777777777777777,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,69,91.30434782608695,89.85507246376811,52.17391304347826,8.695652173913043,92.7536231884058,30.434782608695656,5.797101449275362,1.4492753623188406,8.695652173913043,8.695652173913043,2.898550724637681,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,11,100.0,100.0,18.181818181818183,0.0,100.0,72.72727272727273,0.0,0.0,27.27272727272727,0.0,0.0,9.090909090909092,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Phyllobacterium,15,100.0,100.0,60.0,13.333333333333334,100.0,66.66666666666666,6.666666666666667,0.0,53.333333333333336,26.666666666666668,13.333333333333334,26.666666666666668,6.666666666666667,6.666666666666667
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,327,92.04892966360856,94.80122324159022,61.16207951070336,9.785932721712538,94.4954128440367,26.299694189602445,0.3058103975535168,0.3058103975535168,3.3639143730886847,29.051987767584098,2.7522935779816518,0.3058103975535168,0.3058103975535168,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,42,100.0,100.0,85.71428571428571,23.809523809523807,100.0,66.66666666666666,4.761904761904762,0.0,61.904761904761905,59.523809523809526,2.380952380952381,42.857142857142854,14.285714285714285,4.761904761904762
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Neorhizobium,23,91.30434782608695,86.95652173913044,65.21739130434783,4.3478260869565215,95.65217391304348,52.17391304347826,0.0,4.3478260869565215,30.434782608695656,13.043478260869565,0.0,8.695652173913043,17.391304347826086,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,630,96.82539682539682,96.66666666666667,68.73015873015873,24.285714285714285,97.77777777777777,69.84126984126983,0.31746031746031744,1.746031746031746,7.777777777777778,14.603174603174605,21.428571428571427,1.746031746031746,23.96825396825397,8.571428571428571
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Shinella,61,90.1639344262295,93.44262295081968,45.90163934426229,16.39344262295082,96.72131147540983,34.42622950819672,0.0,3.278688524590164,11.475409836065573,11.475409836065573,1.639344262295082,1.639344262295082,1.639344262295082,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,217,97.23502304147466,96.7741935483871,78.80184331797236,29.03225806451613,96.7741935483871,60.82949308755761,8.294930875576037,0.4608294930875576,52.53456221198156,47.926267281105986,6.912442396313365,0.4608294930875576,6.912442396313365,22.119815668202765
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,17,82.35294117647058,94.11764705882352,0.0,0.0,94.11764705882352,23.52941176470588,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,30,96.66666666666667,90.0,6.666666666666667,0.0,96.66666666666667,36.666666666666664,0.0,0.0,6.666666666666667,20.0,6.666666666666667,3.3333333333333335,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Cereibacter,55,70.9090909090909,56.36363636363636,12.727272727272727,20.0,83.63636363636363,32.72727272727273,7.2727272727272725,0.0,9.090909090909092,23.636363636363637,21.818181818181817,7.2727272727272725,3.6363636363636362,1.8181818181818181
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,263,68.06083650190115,53.61216730038023,22.433460076045627,7.224334600760455,74.52471482889734,29.277566539923956,0.0,0.7604562737642585,19.011406844106464,15.96958174904943,4.562737642585551,4.562737642585551,3.041825095057034,2.6615969581749046
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Thioclava,31,74.19354838709677,58.06451612903226,19.35483870967742,3.225806451612903,70.96774193548387,6.451612903225806,0.0,0.0,32.25806451612903,22.58064516129032,12.903225806451612,32.25806451612903,16.129032258064516,16.129032258064516
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Tritonibacter,29,89.65517241379311,79.3103448275862,13.793103448275861,20.689655172413794,75.86206896551724,37.93103448275862,0.0,0.0,24.137931034482758,44.827586206896555,17.24137931034483,24.137931034482758,13.793103448275861,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Alloyangia,14,78.57142857142857,71.42857142857143,7.142857142857142,0.0,100.0,35.714285714285715,0.0,0.0,14.285714285714285,7.142857142857142,0.0,14.285714285714285,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Dinoroseobacter,17,100.0,100.0,29.411764705882355,0.0,82.35294117647058,29.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Jannaschia,12,41.66666666666667,25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ketogulonicigenium,15,46.666666666666664,60.0,26.666666666666668,0.0,80.0,73.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Leisingera,101,76.23762376237624,62.37623762376238,3.9603960396039604,0.0,96.03960396039604,2.9702970297029703,0.9900990099009901,0.0,2.9702970297029703,15.841584158415841,0.9900990099009901,0.0,0.0,1.9801980198019802
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phaeobacter,301,76.41196013289037,65.4485049833887,26.578073089701,19.93355481727575,88.03986710963456,17.940199335548172,3.6544850498338874,0.0,20.26578073089701,20.59800664451827,0.33222591362126247,0.0,0.0,0.33222591362126247
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Pseudosulfitobacter,326,66.56441717791411,60.73619631901841,29.447852760736197,0.0,98.46625766871165,26.68711656441718,9.815950920245399,0.0,0.3067484662576687,0.3067484662576687,0.0,0.3067484662576687,0.6134969325153374,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseivivax,21,85.71428571428571,52.38095238095239,0.0,0.0,66.66666666666666,19.047619047619047,9.523809523809524,0.0,0.0,9.523809523809524,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseobacter,15,86.66666666666667,73.33333333333333,6.666666666666667,0.0,46.666666666666664,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseovarius,28,96.42857142857143,67.85714285714286,14.285714285714285,0.0,89.28571428571429,32.142857142857146,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,19,52.63157894736842,78.94736842105263,15.789473684210526,15.789473684210526,78.94736842105263,36.84210526315789,0.0,0.0,42.10526315789473,15.789473684210526,15.789473684210526,10.526315789473683,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sagittula,18,100.0,77.77777777777779,11.11111111111111,0.0,88.88888888888889,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Salipiger,21,71.42857142857143,66.66666666666666,4.761904761904762,0.0,71.42857142857143,14.285714285714285,0.0,0.0,9.523809523809524,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,173,69.94219653179191,70.52023121387283,14.450867052023122,9.826589595375722,86.1271676300578,15.028901734104046,6.358381502890173,0.0,11.560693641618498,1.7341040462427744,0.0,9.248554913294797,6.9364161849710975,0.5780346820809248
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Tateyamaria,13,61.53846153846154,84.61538461538461,0.0,15.384615384615385,76.92307692307693,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,118,84.7457627118644,66.10169491525424,47.45762711864407,27.966101694915253,84.7457627118644,48.30508474576271,1.694915254237288,9.322033898305085,58.47457627118644,43.22033898305085,11.864406779661017,39.83050847457627,26.27118644067797,6.779661016949152
Unknown,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,15,60.0,73.33333333333333,46.666666666666664,0.0,100.0,26.666666666666668,0.0,13.333333333333334,6.666666666666667,20.0,13.333333333333334,20.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,20,0.0,30.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingobiaceae,Sphingobium,167,82.63473053892216,68.26347305389223,20.958083832335326,8.982035928143713,71.8562874251497,29.34131736526946,1.1976047904191618,0.5988023952095809,4.191616766467066,7.18562874251497,0.0,3.592814371257485,0.5988023952095809,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,43,93.02325581395348,95.34883720930233,27.906976744186046,11.627906976744185,97.67441860465115,67.44186046511628,4.651162790697675,4.651162790697675,9.30232558139535,20.930232558139537,6.976744186046512,4.651162790697675,0.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,80,93.75,78.75,32.5,3.75,81.25,47.5,0.0,0.0,3.75,6.25,2.5,3.75,5.0,1.25
Unknown,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingopyxidaceae,Sphingopyxis,25,84.0,80.0,32.0,20.0,88.0,28.000000000000004,4.0,0.0,8.0,8.0,4.0,0.0,4.0,0.0
Unknown,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Zymomonadaceae,Zymomonas,52,3.8461538461538463,59.61538461538461,0.0,0.0,51.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,381,80.83989501312337,84.7769028871391,35.69553805774278,11.023622047244094,90.02624671916011,20.99737532808399,0.0,0.0,29.396325459317584,3.4120734908136483,3.4120734908136483,3.4120734908136483,2.6246719160104988,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,49,93.87755102040816,87.75510204081633,61.224489795918366,20.408163265306122,93.87755102040816,57.14285714285714,0.0,0.0,34.69387755102041,36.734693877551024,4.081632653061225,14.285714285714285,8.16326530612245,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,66,78.78787878787878,81.81818181818183,57.57575757575758,36.36363636363637,86.36363636363636,31.818181818181817,4.545454545454546,0.0,36.36363636363637,10.606060606060606,7.575757575757576,6.0606060606060606,4.545454545454546,3.0303030303030303
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Mycetohabitans,13,100.0,100.0,100.0,69.23076923076923,84.61538461538461,0.0,0.0,0.0,0.0,69.23076923076923,0.0,0.0,69.23076923076923,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,13,61.53846153846154,92.3076923076923,0.0,23.076923076923077,76.92307692307693,0.0,0.0,0.0,23.076923076923077,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,66,90.9090909090909,81.81818181818183,65.15151515151516,10.606060606060606,93.93939393939394,36.36363636363637,0.0,0.0,24.242424242424242,19.696969696969695,13.636363636363635,1.5151515151515151,0.0,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,125,92.80000000000001,94.39999999999999,39.2,7.199999999999999,93.60000000000001,76.0,4.0,4.8,76.8,12.8,69.6,39.2,7.199999999999999,4.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,17,76.47058823529412,82.35294117647058,17.647058823529413,35.294117647058826,76.47058823529412,35.294117647058826,0.0,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,37,75.67567567567568,54.054054054054056,27.027027027027028,13.513513513513514,48.64864864864865,10.81081081081081,0.0,0.0,2.7027027027027026,5.405405405405405,8.108108108108109,2.7027027027027026,2.7027027027027026,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,15,100.0,80.0,33.33333333333333,20.0,80.0,6.666666666666667,0.0,0.0,26.666666666666668,6.666666666666667,0.0,0.0,0.0,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,42,92.85714285714286,92.85714285714286,52.38095238095239,26.190476190476193,88.09523809523809,35.714285714285715,0.0,0.0,26.190476190476193,26.190476190476193,14.285714285714285,2.380952380952381,2.380952380952381,0.0
Unknown,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,11,45.45454545454545,81.81818181818183,9.090909090909092,9.090909090909092,72.72727272727273,27.27272727272727,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0
